SMILES,pIC50
C[C@@H](O[C@H]1CN2C(=O)C(NCc3ccn[nH]3)C[C@H]2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,10.22
C[C@@H](O[C@H]1CN2C(=O)[C@H]3C[C@@H](O)C[C@H]3[C@H]2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,10.22
C[C@@H](O[C@H]1CN2C(=O)[C@H]3C[C@@](C)(O)C[C@H]3[C@H]2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,10.21
COc1ccc(-c2ccoc2)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,10.2
Cc1cc(F)ccc1-c1cc(C2CN(C)C(=O)C2CO)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1.Cl,10.2
COc1ccc(-n2nnnc2S(C)(=O)=O)cc1CN[C@H]1CCCN[C@H]1c1ccccc1.Cl.Cl,10.2
COc1ccc(-c2ccncc2)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,10.2
Cc1cc(F)ccc1[C@H]1C[C@@H](N2CCN3C(=O)CC[C@H]3C2)CCN1C(=O)N(C)[C@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,10.2
Cc1cc(F)ccc1[C@H]1C[C@H](N2CCN3C(=O)CC[C@H]3C2)CCN1C(=O)N(C)[C@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,10.19
CCc1ccccc1[C@H]1CN(C(=O)C2CCN(C(C)=O)CC2)CC[C@@H]1C(=O)N(C)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,10.19
C[C@@H](O[C@H]1CN2C(=O)C=C(C3COC(=O)C3)CC2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,10.18
CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NC1(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCCC1,10.18
C[C@@H](O[C@H]1CN2C(=O)[C@H]3C[C@](C)(O)C[C@H]3[C@H]2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,10.18
CC(=O)N1CCC(C(=O)N2C[C@H](c3noc(C(C)(C)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)n3)[C@@H](c3ccc(F)cc3C)C2)CC1,10.15
CC(=O)N1CCC(C(=O)N2C[C@@H](O[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@H](c3ccc(F)cc3)C2)CC1,10.15
C[C@@H](O[C@H]1CN2C(=O)CC(O)[C@H]2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,10.15
O=c1[nH]nc(CN2CCO[C@H](OCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H]2c2ccc(F)cc2)[nH]1,10.15
CN(C(=O)N(C)[C@@H]1CN(C(=O)C2CCN(C(=O)C(C)(C)O)CC2)C[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,10.15
